gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1450648299																										25846551										CC0_1_0			2017-02-02T20:34Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25846551				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				04c2e99b-295b-4795-aea0-19a10642bfb7	MAJCTC00623		M. Andrew Johnston					ADULT						B1-C6																	2016-06-05T02:00Z		157		2016	6	5	5.VI.2016															US	Oregon	Lake		Christmas Valley Dunes		1315m						43.35	-120.39									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes obscurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		obscurus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1315.0						TAXON_MATCH_FUZZY;IDENTIFIED_DATE_UNLIKELY		true	false	7809753	1	54	216	1470	7857	4724278		7809753	Eleodes obscurus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648298																										23779237										CC0_1_0			2016-11-21T16:14Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779237				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				75a2853b-cc7c-458c-9e1c-b8323598b873	MAJC0003030		M. Andrew Johnston; F.W. Skillman																												2016-06-25T02:00Z		177		2016	6	25	25.VI.2016															US	Utah	Grand		20 mi NW Moab		1620m						38.693	-109.878									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1620.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648297																										25835354										CC0_1_0			2017-01-20T19:28Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25835354				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				577aa8be-0c07-4247-a7c2-ee2b786a6af2	MAJCTC00503		M. Andrew Johnston; F. W. Skillman					ADULT						S1-A4																	2016-06-22T02:00Z		174		2016	6	22	22.VI.2016															US	Wyoming	Big Horn		7 Miles South of Lovell		1250M						44.758	-108.317									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1250.0						IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648296																										23781130										CC0_1_0			2016-11-29T13:13Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23781130				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				30523668-c98a-4987-a965-6df17c28f8d7	MAJC0003075	536	Derham Giuliani					ADULT																							2000-05-31T02:00Z		152		2000	5	31	31 May 2000															US	California	Modoc		9 km NE of Cedarville, Sand dunes		1500m						41.543267	-120.066315									Collin McMartin			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes nigrinus LeConte, 1858								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigrinus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1500.0						IDENTIFIED_DATE_UNLIKELY		true	false	8127965	1	54	216	1470	7857	4724278		8127965	Eleodes nigrinus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648295																										25839172										CC0_1_0			2017-01-27T15:29Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25839172				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				f7c11e16-5913-4d19-b651-bf1a1bc745f7	MAJCTC00575		M. Andrew Johnston					ADULT						S1-H7																	2016-07-06T02:00Z		188		2016	7	6	6.VII.2016															US	Arizona	Pinal		10 Miles S of Florence		611m						32.9019	-111.2805									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Ulus Horn, 1870								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Ulus				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	611.0						IDENTIFIED_DATE_UNLIKELY		true	false	4722898	1	54	216	1470	7857	4722898				Ulus		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648294																										25838612										CC0_1_0			2017-01-27T15:23Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25838612				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				f0a4627c-a53a-4aec-a463-76b2e9add74c	MAJCTC00553		W. B. Warner					ADULT						S1-F4																	2016-05-12T02:00Z		133		2016	5	12	12.V.2016															US	California	Calaveras		Calaveras Big Tree S P								38.278968	-120.296395									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Blapylis Horn, 1870								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	4764292	1	54	216	1470	7857	4724278				Blapylis		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648293																										23778748										CC0_1_0			2016-11-18T17:26Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23778748				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				5351af0e-7b25-44c0-a37d-ede8fc646b6a	MAJC0002930	398	Derham Giuliani																												1997-03-08T01:00Z		67		1997	3	8	8 March 1997															US	California	Inyo		Big Pine Creek, Sierra Nevada Range		1800m						37.125	-118.361									Andrew Johnston			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1800.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648292																										23779005										CC0_1_0			2016-11-18T20:40Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779005				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				de3ff7d9-21b1-4dc0-84ab-cc758ba172e4	MAJC0003001		A.D. Smith					ADULT																							2011-05-14T02:00Z		134		2011	5	14	14 May 2011															US	California	San Diego County		Oceanside Beach								33.1865	-117.3778									Dylan Cooper			Label																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648291																										25846550										CC0_1_0			2017-02-02T20:31Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25846550				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				5ef15bd6-3480-4350-9be7-38360a708c4a	MAJCTC00622		M. Andrew Johnston					ADULT						B1-C5																	2016-05-31T02:00Z		152		2016	5	31	31.V.2016															US	California	San Bernardino		Cronese Dry Lake Dunes		370m						35.1414	-116.2899									M.A. Johnston			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	370.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648290																										25835334										CC0_1_0			2017-01-20T19:27Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25835334				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				09645267-96c9-4238-b1cb-b6a91230aa54	MAJCTC00502		M. Andrew Johnston					ADULT						S1-A3																	2016-06-02T02:00Z		154		2016	6	2	2.VI.2016															US	California	Inyo		Schulman Grove		3080m						37.3854	-118.1793									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	3080.0						IDENTIFIED_DATE_UNLIKELY		true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648289																										23779236										CC0_1_0			2016-11-21T16:14Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779236				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				b3e5df4d-9454-4159-81c7-ef6f67dda3a9	MAJC0003029		M. Andrew Johnston; F.W. Skillman																												2016-06-25T02:00Z		177		2016	6	25	25.VI.2016															US	Utah	Grand		20 mi NW Moab		1620m						38.693	-109.878									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1620.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648288																										23777718										CC0_1_0			2016-11-17T00:51Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777718				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				b428941a-d772-4a7c-a966-72cd10c8cd73	MAJC0002880		M. Andrew Johnston; F.W. Skillman																												2016-06-25T02:00Z		177		2016	6	25	25.VI.2016															US	Utah	Grand		20 mi. NW of Moab		1620m						38.693	-109.878									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1620.0						IDENTIFIED_DATE_UNLIKELY	STILLIMAGE	true	false	7690407	1	54	216	1470	7857	4724278		7690407	Eleodes extricatus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648287																										23781129										CC0_1_0			2016-11-29T13:10Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23781129				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				77eaa451-f92a-40cb-a836-0533276bd33e	MAJC0003074	558	Ernest Anderson					ADULT																							2000-06-03T02:00Z		155		2000	6	3	3 June 2000															US	Oregon	Malheur		40 km NW of Burns Junction, Duck Pond Ridge Road, Near Highway 78		1150m						43.056689	-118.191953									Collin McMartin			SCAN																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes nigrinus LeConte, 1858								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigrinus		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1150.0						IDENTIFIED_DATE_UNLIKELY		true	false	8127965	1	54	216	1470	7857	4724278		8127965	Eleodes nigrinus	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648286																										25839167										CC0_1_0			2017-01-27T15:29Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25839167				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				43b5c6fb-ec61-4f4d-97d3-401162d7ec4c	MAJCTC00574		M. Andrew Johnston					ADULT						S1-H6																	2016-06-02T02:00Z		154		2016	6	2	2.VI.2016															US	California	Inyo		Saline Valley Dunes		380m						36.759	-117.867									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eusattus Leconte, 1851								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	380.0						IDENTIFIED_DATE_UNLIKELY		true	false	4723950	1	54	216	1470	7857	4723950				Eusattus		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648285																										25838611										CC0_1_0			2017-01-27T15:23Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25838611				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				759640ab-210f-4d1f-9725-a79de6e3149e	MAJCTC00552		W. B. Warner					ADULT						S1-F3																	2016-05-12T02:00Z		133		2016	5	12	12.V.2016															US	California	Calaveras		Calaveras Big Tree S P								38.278968	-120.296395									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Blapylis Horn, 1870								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							IDENTIFIED_DATE_UNLIKELY		true	false	4764292	1	54	216	1470	7857	4724278				Blapylis		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648284																										23778746										CC0_1_0			2016-11-18T17:25Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23778746				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				389d8887-4676-4a69-bad8-bc00ef3d8e9a	MAJC0002929	397	Derham Giuliani																												1997-03-08T01:00Z		67		1997	3	8	8 March 1997															US	California	Inyo		Big Pine Creek, Sierra Nevada Range		1800m						37.125	-118.361									Andrew Johnston			Google Earth																								M. Andrew Johnston	2015-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1800.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648283																										25846549										CC0_1_0			2017-02-02T20:16Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25846549				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				848d2289-688c-4e6b-9bfd-2726ae66bf7c	MAJCTC00621		M. Andrew Johnston					ADULT						B1-C4																	2016-02-22T01:00Z		53		2016	2	22	22.II.2016															US	Arizona	La Paz		Dunes 17 Kilometers Northeast of Bouse		422m						34.059	-113.897									Travis Hitchner			Label																								M. Andrew Johnston	2017-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	422.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648282																										23779003										CC0_1_0			2016-11-18T20:39Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779003				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				9522e9a9-1075-4632-8f43-20eb05e348ac	MAJC0003000		A.D. Smith					ADULT																							2011-05-14T02:00Z		134		2011	5	14	14 May 2011															US	California	San Diego County		Oceanside Beach								33.1865	-117.3778									Dylan Cooper			Label																								M. Andrew Johnston	2014-01-01T01:00Z												Eleodes Eschscholtz, 1829								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes				GENUS							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z							TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	4724278	1	54	216	1470	7857	4724278				Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
1450648281																										23779234										CC0_1_0			2016-11-21T16:12Z			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779234				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PRESERVED_SPECIMEN				6450f0cd-2c0c-4d42-955b-a5884345eb65	MAJC0003027		M. Andrew Johnston; F.W. Skillman																												2016-06-25T02:00Z		177		2016	6	25	25.VI.2016															US	Utah	Grand		20 mi NW Moab		1620m						38.693	-109.878									Andrew Johnston			Label																								M. Andrew Johnston	2016-01-01T01:00Z												Eleodes carbonarius								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius		SPECIES							59728459-7b42-4942-8e38-00eb56f2331e	US	2017-09-25T04:44Z	1620.0						TAXON_MATCH_HIGHERRANK;IDENTIFIED_DATE_UNLIKELY		true	false	8887207	1	54	216	1470	7857	4724278		8887207	Eleodes carbonarius	Eleodes		DWC_ARCHIVE	2017-09-25T04:44Z	2017-09-25T04:44Z	true
