gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1450647591																										23524462													2016-09-28 17:33:32			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23524462				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				055c2687-0ea7-4e03-afc9-710318f1598c	MAJC0002426		M. Andrew Johnston					Adult																								1970-06-27		178		1970	6	27	27-June-70															United States		Arizona	Pima County		Madera Canyon, Sta Rita Mts												31.725088	-110.880087	WGS84	3036											Dylan Cooper			GeoLocate																								M. Andrew Johnston	2014												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450647590																										25846923													2017-02-03 13:46:40			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25846923				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				1f610d76-2fb8-4a2a-8183-f1319a2c4b82	MAJCTC00634		M. Andrew Johnston					Adult						B1-D7																		2016-07-06		188		2016	7	6	6.VII.2016															USA		Arizona	Pinal		10 Miles S of Florence; 32.9019 -111.2805		611		611m								32.9019	-111.2805	WGS84												Travis Hitchner			Label																								M. Andrew Johnston	2017												Eleodes armatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		armatus				LeConte, 1851					
1450647589																										23777321													2016-11-16 18:18:07			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777321				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				8c0be81a-1442-437a-b0d3-d1e87d840e67	MAJC0002585		M. Andrew Johnston				female	Adult																								2016-10-13		287		2016	10	13	13.X.2016															USA		Arizona	Maricopa County		South Mountain Park		420		420m								33.363	-111.987	WGS84				33.363, -111.987								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes tribulus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		tribulus				Thomas, 2005					
1450647588																										23601442													2016-10-14 16:18:47			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23601442				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				6004baa3-ac72-478f-97e6-79043773aedd	MAJC0002474	45	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km E of Arizona state line, 1 km North Highway 60		2300		2300m								34.182943	-109.028563	WGS84												Dylan Cooper			Google Earth																								M. Andrew Johnston	2015												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450647587																										25838635													2017-01-27 14:27:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25838635				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				62e29349-be7a-428d-be94-0a80bff7aaa8	MAJCTC00563		M. Andrew Johnston					Adult						S1-G4																		2015-07-06		187		2015	7	6	6.VII.2015		Sifting Sand													USA		Nevada	Mineral		United States Route 95 at Nevada Route 360		1350		1350m								38.2675	-118.1023	WGS84												Travis Hitchner			Label																								M. Andrew Johnston	2017												Chilometopon								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Chilometopon											
1450647586																										23685962													2016-10-28 16:45:56			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23685962				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				5a8190eb-bb43-4127-9ed1-d1164d7563b8	MAJC0002725		J.C. Hall					Adult																								1963-10-23		296		1963	10	23	X-23-63															United States		California	Kern County		7 miles East Arvin												35.209066	-118.704155	WGS84	11459											Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015												Eleodes carbonarius omissus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	omissus			LeConte, 1858					
1450647585																										23601710													2016-10-14 18:26:13			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23601710				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				1463a756-84c1-4534-b801-96be5e80af9f	MAJC0002520		M. Andrew Johnston					adult												Headlamping at night												2014-08-08		220		2014	8	8	8-VIII-2014															United States		Arizona	Cochise County		Chiricahua Mountains, Rustler park		2530		8300ft								31.9153	-109.2687	WGS84				31.9153, -109.2687								Dylan Cooper			Label																								M. Andrew Johnston	2014												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450647584																										23781232													2016-11-29 15:16:19			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23781232				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				a1c12ab4-e609-473a-af60-615ac66d76d8	MAJC0003086	446	Ernest Anderson					Adult																								1993-05-07		127		1993	5	7	7 May 1993															USA		Nevada	Washoe		61 km N Gerlach		1200		1200m								41.1996	-119.44	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes nigrinus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		nigrinus				LeConte, 1858					
1450647583																										23649717													2016-10-21 17:40:49			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23649717				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				051de68d-e6be-4e2e-961f-018876c73e6b	MAJC0002646		G. Ballmer; Kirby W. Brown					Adult												under rocks												1964-02-29		60		1964	2	29	II-29-64															United States		California	Riverside County		Mockingbird Canyon												33.894461	-117.418934	WGS84	1506											Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015												Eleodes carbonarius omissus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	omissus			LeConte, 1858					
1450647582																										23777679													2016-11-16 23:20:16			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777679				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				517e0f6a-9656-4f70-8d43-0b6178a82361	MAJC0002841		M. Andrew Johnston; F.W. Skillman																													2016-06-25		177		2016	6	25	25.VI.2016															USA		Utah	Grand		Dubinky Well, Dunes		1600		1600m								38.693	-109.881	WGS84				38.693, -109.881								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450647581																										25835464													2017-01-20 18:54:22			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25835464				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				9ccef050-1edf-4233-9a83-f82292cfc66b	MAJCTC00504		M. Andrew Johnston					Adult						S1-A5																		2016-06-02		154		2016	6	2	2.VI.2016															USA		California	Inyo		Schulman Grove		3080		3080m								37.3854	-118.1793	WGS84												Travis Hitchner			Label																								M. Andrew Johnston	2017												Eleodes (Blapylis)								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae												
1450647580																										25839403													2017-01-27 14:30:15			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25839403				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				c9984711-c61b-4fd5-aed4-02909d7d2813	MAJCTC00584		M. Andrew Johnston					Adult						S1-I6																		2015-06-20		171		2015	6	20	20.VI.2015															USA		California	San Bernardino		Hesperia		930		930m								34.3534	-117.2415	WGS84												Travis Hitchner			Label																								M. Andrew Johnston													Alaephus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Alaephus											
1450647579																										23778920													2016-11-18 18:32:06			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23778920				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d2fc6e24-e725-4d00-8cbd-ca3522b35740	MAJC0002964		M. Andrew Johnston					Adult																								2015-01-29		29		2015	1	29	29-I-2015															USA		California	San Diego County		Julian, Paso Picacho Campground		1509		4950 ft								32.958	-116.583	WGS84												Dylan Cooper			Label																								M. Andrew Johnston	2015												Eleodes osculans								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		osculans				(LeConte, 1851)					
1450647578																										23779024													2016-11-19 16:16:48			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779024				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				ffc0b48e-1eeb-44d2-8233-649d2b384373	MAJC0002947	374	Derham Giuliani																													1996-05-17		138		1996	5	17	17 May 1996															USA		California	Inyo		Smoke Spring, 10 km E Bishop, White Mountains												37.353	-118.255	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes hirsutus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hirsutus				LeConte, 1861					
1450647577																										23232987													2016-09-12 16:10:09			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23232987				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				71ba89c9-7095-4046-9cfa-020735593d27	MAJC0002268		M. Andrew Johnston					Adult																								2013-09-08		251		2013	9	8	8-IX-2013															Mexico		Sonora	Sierra La Purica		Rancho Viejo		1660		1660m								30.5323	-109.7229	WGS84				30.5323 -109.7229								Dylan Cooper			Label																								M. Andrew Johnston	2014												Eleodes arcuatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		arcuatus				Casey, 1884					
1450647576																										23522241													2016-09-20 23:04:28			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522241				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				2097c464-8cdf-46f7-9991-0f1bb0279953	MAJC0002377	599	Ernest Anderson					Adult																								1993-08-02		214		1993	8	2	2 August 1993															USA		New Mexico	Catron County		16 km NW of Datil, Along Highway 60, Datil Mountains		2300		2300m								34.242666	-107.937177	WGS84												Andrew Johnston			SCAN																								M. Andrew Johnston	2015												Eleodes longicollis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		longicollis				LeConte, 1851					
1450647575																										23777728													2016-11-16 23:57:31			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23777728				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				c0930834-3997-4189-8f53-2e446aec333d	MAJC0002890		M. Andrew Johnston; F.W. Skillman																													2016-06-25		177		2016	6	25	25.VI.2016															USA		Utah	Grand		20 mi. NW of Moab		1620		1620m								38.693	-109.878	WGS84				38.693, -109.878								Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450647574																										23740826													2016-11-07 15:36:31			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23740826				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				a755b808-59a1-4bb4-8663-cf2b2da08e9c	MAJC0002773		Ernest Anderson					Adult																								1993-08-02		214		1993	8	2	2 August 1993															USA		New Mexico	Catron County		16 km NW of Datil, Along Highway 60, Datil Mountains		2300		2300m								34.242666	-107.937177	WGS84												Dylan Cooper			SCAN																								M. Andrew Johnston	2015												Eleodes carbonarius obsoletus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	obsoletus			(Say, 1824)					
1450647573																										23779254													2016-11-21 15:27:56			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23779254				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				4e128fc3-f096-4d68-973d-85b4ee8e8a95	MAJC0003037		M. Andrew Johnston; F.W. Skillman																													2016-06-25		177		2016	6	25	25.VI.2016															USA		Utah	Grand		Dubinky Well Dunes		1600		1600m								38.693	-109.881	WGS84												Andrew Johnston			Label																								M. Andrew Johnston	2016												Eleodes rileyi								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		rileyi				Casey, 1891					
1450647572																										23602521													2016-10-17 18:10:04			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23602521				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				eb62abbd-823c-40c9-8f3b-7ca1d845dd44	MAJC0002567		Triplehorn					Adult																								1968-07-21		203		1968	7	21	21 July 1968															United States		Arizona	Coconino County		Wahweap, Lake Powell Campground		2869		2869m								36.9955	-111.4988	WGS84				36.9955N, -111.4988W								Dylan Cooper			Label																								C.A. Triplehorn	1968												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
1450647571																										23522090													2016-09-20 00:33:05			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23522090				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				9a8af40c-1fdf-4c7f-90e4-df6977824942	MAJC0002327		M. Andrew Johnston					Adult																								2013-08-10		222		2013	8	10	10.VIII.2013		Under rocks/logs													USA		Arizona	Santa Cruz Co		4km NW Lochiel		1430		1430m								31.3593	-110.6557	WGS84				31.3593, -110.6557								Andrew Johnston			Label																								M. Andrew Johnston	2013												Eleodes longicollis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		longicollis				LeConte, 1851					
1450647570																										23684924													2016-10-26 17:24:46			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23684924				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				48733356-c9da-43ce-bc80-24cf32aeb2b5	MAJC0002686		Keifer					Adult																								1950-10-19		292		1950	10	19	October 19, 1950															United States		California	Los Angeles County		Saugus												34.411385	-118.540086	WGS84	3036											Dylan Cooper			GeoLocate																								M. Andrew Johnston	2015												Eleodes carbonarius omissus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		carbonarius	omissus			LeConte, 1858					
1450647569																										25846561													2017-02-02 20:42:14			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=25846561				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				ed15b58f-6e07-456d-94f0-20adf92a660d	MAJCTC00633		M. Andrew Johnston					Adult						B1-D6																		2016-06-01		153		2016	6	1	1.VI.2016															USA		California	Inyo		Whitney Foothills		1350		1350m								36.6007	-118.106	WGS84																																							M. Andrew Johnston	2017												Eleodes armatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		armatus				LeConte, 1851					
1450647568																										23601440													2016-10-14 16:16:11			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=23601440				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				48e3689d-4ee0-4763-ba0a-35831cf8e956	MAJC0002473	674	Ernest Anderson					Adult																								1993-05-24		144		1993	5	24	24 May 1993															USA		New Mexico	Catron County		2 km E of Arizona state line, 1 km North Highway 60		2300		2300m								34.182943	-109.028563	WGS84												Dylan Cooper			Google Earth																								M. Andrew Johnston	2015												Eleodes extricatus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		extricatus				Say, 1824					
